Job Title,Company,Location,Experience,Salary,Job Description,Skills,Job_Role
Data Scientist,IBM,Pune,6-9 Yrs,null,Preferred Qualifications: . Preferred candidate profile : Immediate joiners . 8 years o...,"project management, natural language processing, neural networks, machine learning, artificial intelligence, python, team management, predictive analytics",Data Scientist
Data Scientist,EdgeVerve Systems,Pune,6-9 Yrs,null,Preferred Qualifications: . Preferred candidate profile : Immediate joiners . 8 years o...,"RAG, Machine Learning, Python, Machine, Data",Data Scientist
Python Data Scientist,Turing,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Computer science, Usage, data science, Networking, Coding, Manager Technology, Research, SQL",Data Scientist
Python Data Scientist,Turing,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Computer science, Data analysis, data science, Networking, Manager Technology, SQL, Python, Python Data",Data Scientist
Data Scientist,Turing,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Computer science, Analytical skills, Data analysis, data science, Networking, Manager Technology, SQL, Python",Data Scientist
Graduate Data Scientist,Arcadis Consulting India Pvt. Ltd,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Data analysis, Version control, GIT, Image processing, Data quality, Natural language processing, Data mining, Monitoring",Data Scientist
Data Scientist For Top MNC,LRR Technologies,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Algorithm Development, Data Analytics, Regression Modeling, Machine Learning, Python, Algorithms, Modeling, Machine",Data Scientist
Data Scientist I,Agco Corporation,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","data science, Machine learning, Healthcare, model development, Deployment, big data, Recruitment, Python",Data Scientist
Data Scientist - Deep learning,National Payments Corporation of India (NPCI),Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Data Science, Tensorflow, Pytorch, GCP, Data Structures, Machine Learning, Deep Learning, Python",Data Scientist
Data Scientist,Onemagnify,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...",Data Scientist,Data Scientist
Data Scientist,Siteplug,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Computer science, Data analysis, Product engineering, Analytical, Machine learning, Business intelligence, Data mining, Forecasting",Data Scientist
Data Scientist,Turing,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Computer science, Analytical skills, Data analysis, data science, Shaping, Programming, Python, Computer",Data Scientist
Data Scientist,Saadaa,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","python, scipy, scikit-learn, power bi, microsoft azure, cloud platforms, numpy, machine learning",Data Scientist
Data Scientist,CMS Computers Ltd,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...",Data Scientist,Data Scientist
Data Scientist,EzeiaTech,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Gen Ai, Speech Recognition, Natural Language Processing, Whisper, LLM, wav2vec, Machine Learning, Deep Learning",Data Scientist
Data Scientist,Crafsol Technology Solutions,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","data science, Time management, Data, Time Managements, Time, Management, Science",Data Scientist
Data Scientist,GSPANN,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Data Science, Machine Learning, Predictive Modeling, Pyspark, Hive, Spark, datascience, Analytics",Data Scientist
Data Scientist,GSPANN,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Data Science, Machine Learning, Predictive Modeling, Pyspark, Hive, Spark, datascience, Analytics",Data Scientist
Data Scientist,GSPANN,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Data Science, Machine Learning, Predictive Modeling, Pyspark, Hive, Spark, datascience, Analytics",Data Scientist
Data Scientist,Fusemachines,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","data cleansing, Data analysis, Automation, Manager Quality Assurance, Machine learning, MySQL, Cost reduction, data visualization",Data Scientist
Data Scientist,Conneqt Digital,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Solution architecture, deep learning, SAS, Analytical, Artificial Intelligence, Machine learning, data visualization, SQL",Data Scientist
Data Scientist,Sidgs Digisol,Remote,0-5 Yrs,null,"Needed Skills: . Bachelors or Masters degree in Engineering or Computer Science, or equ...","Artificial Intelligence, Natural Language Processing, Machine Learning, Predictive Analytics, Python, Data Science, Predictive Modeling, Neural Networks",Data Scientist
Data Scientist,Turing,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Data analysis, data science, Analytical, Trend analysis, Machine learning, Operations, Analytics, SQL",Data Scientist
Data Scientist,Flairminds Software,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...",Data Scientist,Data Scientist
DATA SCIENTIST WITH PYTHON,Brain Insight,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Automation, Data analysis, Front end, data science, Data management, Database management, Django, SQL",Data Scientist
Data Scientist,Scimitar Research,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Computer science, Data analysis, PDF, data science, data manipulation, Demand forecasting, Machine learning, Programming",Data Scientist
Data Scientist - Entry Level,Acess Meditech,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","image processing, kubernetes, python, data analysis, scikit-learn, power bi, machine learning, artificial intelligence",Data Scientist
Data Scientist,L&T Technology Services (LTTS),Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Data collection, Predictive modeling, data visualization, Business solutions, Revenue generation, Monitoring, Testing, Generation",Data Scientist
ML / Data Scientist / Gen AI Specialist,Aiqod,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","software architecture, Interpersonal skills, data science, Data modeling, Analytical, Machine learning, Data structures, Statistics",Data Scientist
ML / Data Scientist / Gen AI Specialist,Gibots,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Relationship management, Health insurance, Sales, Networking, Relationship building, PAAS, Customer support, B2B Sales",Data Scientist
Data Scientist,Jash Data Sciences,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Computer science, Performance tuning, GIT, Postgresql, Django, Machine learning, OLAP, OLTP",Data Scientist
Data scientist,Growth Jockey,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Computer science, Data analysis, SAS, Machine learning, Data structures, Data processing, Predictive modeling, Pattern recognition",Data Scientist
Data Scientist,Sociomix,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Statistical modeling, Analytical, Machine learning, Deployment, data visualization, Data mining, Python, Data",Data Scientist
Data Scientist,P S International HR Consultants,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Product management, Data analysis, Data modeling, Analytical, Database, model development, Analytics, SQL",Data Scientist
Data Scientist,SG Analytics,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Data Science, Machine Learning, Python, Predictive Modeling, Deep Learning, Machine, Predictive, Science",Data Scientist
Data Scientist/Data Analyst,Siemens,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","python, data analysis, data analytics, predictive analytics, power bi, machine learning, sql, tableau",Data Analyst
Data Scientist,MX Technologies,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Logistic regression, Data analysis, Analytical, Machine learning, Data mining, Econometrics, Operations, Team building",Data Scientist
Data Scientist,Leading Client,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Data Science, time series analysis, python, data analysis, natural language processing, forecasting, predictive analytics, machine learning",Data Scientist
Data Scientist,Smiths Detection,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Google Analytics, Aviation, Data modeling, Analytical, Billing, DNS, HTML, HTTP",Data Scientist
Data Scientist (Games),Playdawn - People Quotient,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","data cleansing, Data analysis, Artificial Intelligence, Machine learning, Natural language processing, Data mining, Gaming, Monitoring",Data Scientist
Opportunity | Data Scientist | Tavant India,Tavant Technologies,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","python, Classification, machine learning, NLP, Regression, Machine, Data, Natural language processing",Data Scientist
Data Scientist,Pega,Remote,0-5 Yrs,null,"Bachelor s / Master s degree in Engineering, Computer Science (or equivalent experience...","Product management, Logistic regression, Core Java, PDF, Neural networks, Machine learning, Agile, Pega",Data Scientist
Data Scientist (Microfinance),Muthoot Microfin,Kochi,8-12 Yrs,2625000,"Qualified Data Scientist with 8+ years in BFSI, strong in data mining and predictive mo...","SQL Query, Data Science, Data Wrangling and Visualization, Python, Predictive Analytics, Hypothesis Testing, Data Mining, Data Extraction",Data Scientist
Data Scientist,Maruti Suzuki,Kochi,8-12 Yrs,2625000,"Qualified Data Scientist with 8+ years in BFSI, strong in data mining and predictive mo...","SAS, data security, Analytical, Machine learning, Customer retention, Data collection, Marketing operations, Principal",Data Scientist
Data Scientist 1,Mondelez,Kochi,8-12 Yrs,2625000,"Qualified Data Scientist with 8+ years in BFSI, strong in data mining and predictive mo...","Data analysis, Sales planning, SAS, Analytical, Packaging, Business intelligence, consumer goods, Analytics",Data Scientist
Data Scientist Lead-GenAI,Vizlogic Digital Solutions,Kochi,8-12 Yrs,2625000,"Qualified Data Scientist with 8+ years in BFSI, strong in data mining and predictive mo...","GenAI, Data Science, NLP, People Management Skills, Stakeholder Management, People management, Data, Natural language processing",Data Scientist
Commercial Data Scientist,Exxon Mobil Corporation,Kochi,8-12 Yrs,2625000,"Qualified Data Scientist with 8+ years in BFSI, strong in data mining and predictive mo...","Networking, Neural networks, Machine learning, Agile, Pattern recognition, Forecasting, Python, Logistics",Data Scientist
